Year,Field,Transect,Plot,Group,Cover_Bareground,Cover_Litter,Cover_Group
2016,70,G,11,C3_Perennial,0.02749141,0.5841924,0.1512027
2016,70,G,11,Forb_Perennial,0.02749141,0.5841924,0.02061856
2016,70,G,12,Annual,0.01839362,0.5150215,0.04966278
2016,70,G,12,C4S_Perennial,0.01839362,0.5150215,0.1410178
2016,70,G,12,Leg_Perennial,0.01839362,0.5150215,0.006131208
2016,70,G,12,C3_Perennial,0.01839362,0.5150215,0.1961987
2016,70,G,12,Forb_Perennial,0.01839362,0.5150215,0.07357449
2016,70,G,13,Annual,0.03337784,0.5340454,0.1321762
2016,70,G,13,C4S_Perennial,0.03337784,0.5340454,0.1602136
2016,70,G,13,C3_Perennial,0.03337784,0.5340454,0.08678238
2016,70,G,13,Forb_Perennial,0.03337784,0.5340454,0.0200267
2016,70,G,14,Annual,0.02094972,0.5027933,0.0698324
2016,70,G,14,C4S_Perennial,0.02094972,0.5027933,0.1759777
2016,70,G,14,C3_Perennial,0.02094972,0.5027933,0.1955307
2016,70,G,14,NA,0.02094972,0.5027933,0.01396648
2016,70,G,14,Forb_Perennial,0.02094972,0.5027933,0.02094972
2016,70,G,15,Annual,0.08928571,0.2777778,0.0625
2016,70,G,15,C4S_Perennial,0.08928571,0.2777778,0.2678571
2016,70,G,15,NA,0.08928571,0.2777778,0.1388889
2016,70,G,15,Leg_Perennial,0.08928571,0.2777778,0.004960317
2016,70,G,15,C3_Perennial,0.08928571,0.2777778,0.1587302
2016,70,G,16,Annual,0.08385093,0.4658385,0.02484472
2016,70,G,16,C4S_Perennial,0.08385093,0.4658385,0.1242236
2016,70,G,16,Leg_Perennial,0.08385093,0.4658385,0.00621118
2016,70,G,16,C3_Perennial,0.08385093,0.4658385,0.173913
2016,70,G,16,NA,0.08385093,0.4658385,0.03726708
2016,70,G,17,Annual,0.06079027,0.4255319,0.003039514
2016,70,G,17,C4S_Perennial,0.06079027,0.4255319,0.3404255
2016,70,G,17,Leg_Perennial,0.06079027,0.4255319,0.006079027
2016,70,G,17,C3_Perennial,0.06079027,0.4255319,0.09118541
2016,70,G,17,NA,0.06079027,0.4255319,0.01215805
2016,70,G,18,Annual,0.005882353,0.3764706,0.005882353
2016,70,G,18,C4S_Perennial,0.005882353,0.3764706,0.4588235
2016,70,G,18,Leg_Perennial,0.005882353,0.3764706,0.01764706
2016,70,G,18,C3_Perennial,0.005882353,0.3764706,0.1
2016,70,G,18,NA,0.005882353,0.3764706,0.03529412
2016,70,G,19,Annual,0.1803279,0.2868852,0.07377049
2016,70,G,19,C4S_Perennial,0.1803279,0.2868852,0.1557377
2016,70,G,19,Leg_Perennial,0.1803279,0.2868852,0.02459016
2016,70,G,19,C3_Perennial,0.1803279,0.2868852,0.04918033
2016,70,G,19,NA,0.1803279,0.2868852,0.04918033
2016,70,G,20,Annual,0.2692308,0.2596154,0.08653846
2016,70,G,20,C4S_Perennial,0.2692308,0.2596154,0.1346154
2016,70,G,20,Leg_Perennial,0.2692308,0.2596154,0.009615385
2016,70,G,20,C3_Perennial,0.2692308,0.2596154,0.1442308
2016,70,G,20,NA,0.2692308,0.2596154,0.07692308
2016,70,G,20,Forb_Perennial,0.2692308,0.2596154,0.01923077
2016,70,G,21,Annual,0.2355072,0.2463768,0.05072464
2016,70,G,21,C4S_Perennial,0.2355072,0.2463768,0.05797101
2016,70,G,21,Leg_Perennial,0.2355072,0.2463768,0.007246377
2016,70,G,21,C3_Perennial,0.2355072,0.2463768,0.1521739
2016,70,G,21,Forb_Perennial,0.2355072,0.2463768,0.01449275
2016,70,G,22,Annual,0.1678571,0.2714286,0.075
2016,70,G,22,C4S_Perennial,0.1678571,0.2714286,0.08928571
2016,70,G,22,C3_Perennial,0.1678571,0.2714286,0.2142857
2016,70,G,22,Forb_Perennial,0.1678571,0.2714286,0.01428571
2016,70,G,23,Annual,0.2652439,0.2134146,0.09146341
2016,70,G,23,Leg_Perennial,0.2652439,0.2134146,0.006097561
2016,70,G,23,C3_Perennial,0.2652439,0.2134146,0.08536585
2016,70,G,23,Forb_Perennial,0.2652439,0.2134146,0.07317073
2016,70,G,24,Annual,0.2918288,0.1945525,0.1235409
2016,70,G,24,C4S_Perennial,0.2918288,0.1945525,0.06809339
2016,70,G,24,Forb_Perennial,0.2918288,0.1945525,0.03988327
2016,70,G,24,C3_Perennial,0.2918288,0.1945525,0.1264591
2016,70,G,24,NA,0.2918288,0.1945525,0.155642
2016,70,G,25,Annual,0.2337473,0.1899196,0.1037253
2016,70,G,25,C4S_Perennial,0.2337473,0.1899196,0.1351351
2016,70,G,25,Leg_Perennial,0.2337473,0.1899196,0.002921841
2016,70,G,25,C3_Perennial,0.2337473,0.1899196,0.05843682
2016,70,G,25,NA,0.2337473,0.1899196,0.03652301
2016,70,G,25,Forb_Perennial,0.2337473,0.1899196,0.005843682
2016,70,R,1,Annual,0.0311284,0.6459144,0.06614786
2016,70,R,1,C4S_Perennial,0.0311284,0.6459144,0.1245136
2016,70,R,1,C3_Perennial,0.0311284,0.6459144,0.1322957
2016,70,R,2,C3_Perennial,0.02512563,0.3098827,0.360134
2016,70,R,2,Annual,0.02512563,0.3098827,0.0201005
2016,70,R,2,C4S_Perennial,0.02512563,0.3098827,0.2847571
2016,70,R,3,Annual,0.02103787,0.6661992,0.03856942
2016,70,R,3,C4S_Perennial,0.02103787,0.6661992,0.01402525
2016,70,R,3,Forb_Perennial,0.02103787,0.6661992,0.000701262
2016,70,R,3,C3_Perennial,0.02103787,0.6661992,0.259467
2016,70,R,4,C3_Perennial,0,0.572843,0.3005658
2016,70,R,4,Annual,0,0.572843,0.03889675
2016,70,R,4,C4S_Perennial,0,0.572843,0.08769448
2016,70,R,5,Annual,0.01538462,0.6153846,0.05384615
2016,70,R,5,C4S_Perennial,0.01538462,0.6153846,0.2230769
2016,70,R,5,C3_Perennial,0.01538462,0.6153846,0.09230769
2016,70,R,6,Annual,0.02158273,0.5683453,0.07194245
2016,70,R,6,C4S_Perennial,0.02158273,0.5683453,0.03597122
2016,70,R,6,C3_Perennial,0.02158273,0.5683453,0.3021583
2016,70,R,7,C4S_Perennial,0.02747253,0.4807692,0.2335165
2016,70,R,7,Annual,0.02747253,0.4807692,0.01442308
2016,70,R,7,C3_Perennial,0.02747253,0.4807692,0.2163462
2016,70,R,8,Annual,0.007142857,0.5357143,0.01428571
2016,70,R,8,C4S_Perennial,0.007142857,0.5357143,0.3642857
2016,70,R,8,C3_Perennial,0.007142857,0.5357143,0.07857143
2016,70,R,9,Annual,0.0090009,0.6570657,0.02790279
2016,70,R,9,C4S_Perennial,0.0090009,0.6570657,0.0540054
2016,70,R,9,Leg_Perennial,0.0090009,0.6570657,0.0090009
2016,70,R,9,C3_Perennial,0.0090009,0.6570657,0.2430243
2016,70,R,10,Annual,0.02631579,0.8157895,0.01754386
2016,70,R,10,C4S_Perennial,0.02631579,0.8157895,0.1052632
2016,70,R,10,Forb_Perennial,0.02631579,0.8157895,0.01754386
2016,70,R,10,Leg_Perennial,0.02631579,0.8157895,0.01754386
2016,70,R,11,C4S_Perennial,0.05109489,0.6569343,0.1313869
2016,70,R,11,Annual,0.05109489,0.6569343,0.002189781
2016,70,R,11,Leg_Perennial,0.05109489,0.6569343,0.003649635
2016,70,R,11,C3_Perennial,0.05109489,0.6569343,0.1532847
2016,70,R,11,Forb_Perennial,0.05109489,0.6569343,0.001459854
2016,70,R,12,Annual,0,0.6964809,0.01466276
2016,70,R,12,C4S_Perennial,0,0.6964809,0.07331378
2016,70,R,12,Leg_Perennial,0,0.6964809,0.002932551
2016,70,R,12,C3_Perennial,0,0.6964809,0.2052786
2016,70,R,12,Forb_Perennial,0,0.6964809,0.007331378
2016,70,R,13,Annual,0.04666667,0.6,0.006666667
2016,70,R,13,C4S_Perennial,0.04666667,0.6,0.1466667
2016,70,R,13,Leg_Perennial,0.04666667,0.6,0.01333333
2016,70,R,13,Forb_Perennial,0.04666667,0.6,0.02
2016,70,R,13,C3_Perennial,0.04666667,0.6,0.1666667
2016,70,R,14,Annual,0.01731602,0.6320346,0.01298701
2016,70,R,14,C4S_Perennial,0.01731602,0.6320346,0.1298701
2016,70,R,14,C3_Perennial,0.01731602,0.6320346,0.2077922
2016,70,R,15,Annual,0.04524887,0.6561086,0.03016591
2016,70,R,15,C4S_Perennial,0.04524887,0.6561086,0.1960784
2016,70,R,15,Forb_Perennial,0.04524887,0.6561086,0.004524887
2016,70,R,15,C3_Perennial,0.04524887,0.6561086,0.0678733
2016,70,R,16,Annual,0.01576293,0.5800757,0.04728878
2016,70,R,16,Forb_Perennial,0.01576293,0.5800757,0.000630517
2016,70,R,16,C4S_Perennial,0.01576293,0.5800757,0.05674653
2016,70,R,16,C3_Perennial,0.01576293,0.5800757,0.2837327
2016,70,R,17,Annual,0.008583691,0.8154506,0.03433476
2016,70,R,17,C4S_Perennial,0.008583691,0.8154506,0.111588
2016,70,R,17,Leg_Perennial,0.008583691,0.8154506,0.02575107
2016,70,R,17,Forb_Perennial,0.008583691,0.8154506,0.004291845
2016,70,R,18,Annual,0.05391804,0.4529116,0.1876348
2016,70,R,18,C4S_Perennial,0.05391804,0.4529116,0.1222142
2016,70,R,18,Leg_Perennial,0.05391804,0.4529116,0.007189073
2016,70,R,18,C3_Perennial,0.05391804,0.4529116,0.1186197
2016,70,R,18,Forb_Perennial,0.05391804,0.4529116,0.003594536
2016,70,R,19,Annual,0.00727802,0.6914119,0.08005822
2016,70,R,19,Forb_Perennial,0.00727802,0.6914119,0.01746725
2016,70,R,19,C4S_Perennial,0.00727802,0.6914119,0.0727802
2016,70,R,19,C3_Perennial,0.00727802,0.6914119,0.1310044
2016,70,R,20,Annual,0.02666667,0.4866667,0.08666667
2016,70,R,20,Leg_Perennial,0.02666667,0.4866667,0.006666667
2016,70,R,20,Forb_Perennial,0.02666667,0.4866667,0.01333333
2016,70,R,20,C3_Perennial,0.02666667,0.4866667,0.38
2016,70,R,21,Annual,0.05046257,0.7569386,0.137931
2016,70,R,21,C4S_Perennial,0.05046257,0.7569386,0.05046257
2016,70,R,21,Forb_Perennial,0.05046257,0.7569386,0.004205214
2016,70,R,22,Annual,0.0104712,0.4712042,0.1413613
2016,70,R,22,C4S_Perennial,0.0104712,0.4712042,0.1204188
2016,70,R,22,C3_Perennial,0.0104712,0.4712042,0.2356021
2016,70,R,22,Forb_Perennial,0.0104712,0.4712042,0.0104712
2016,70,R,23,Annual,0.03921569,0.6352941,0.04313725
2016,70,R,23,C4S_Perennial,0.03921569,0.6352941,0.02745098
2016,70,R,23,Leg_Perennial,0.03921569,0.6352941,0.003921569
2016,70,R,23,Forb_Perennial,0.03921569,0.6352941,0.04705882
2016,70,R,23,C3_Perennial,0.03921569,0.6352941,0.2039216
2016,70,R,24,Annual,0.0078125,0.5625,0.0625
2016,70,R,24,Leg_Perennial,0.0078125,0.5625,0.0078125
2016,70,R,24,Forb_Perennial,0.0078125,0.5625,0.0234375
2016,70,R,24,C3_Perennial,0.0078125,0.5625,0.328125
2016,70,R,24,C4S_Perennial,0.0078125,0.5625,0.0078125
2016,70,R,25,C3_Perennial,0.0443787,0.6656805,0.2107988
2016,70,R,25,C4S_Perennial,0.0443787,0.6656805,0.0147929
2016,70,R,25,Forb_Perennial,0.0443787,0.6656805,0.04807692
2016,70,R,25,Annual,0.0443787,0.6656805,0.01627219
2016,70,W,1,C4S_Perennial,0.03937008,0.2755906,0.3149606
2016,70,W,1,C3_Perennial,0.03937008,0.2755906,0.2519685
2016,70,W,1,NA,0.03937008,0.2755906,0.1181102
2016,70,W,2,C4S_Perennial,0.184466,0.2912621,0.3009709
2016,70,W,2,C3_Perennial,0.184466,0.2912621,0.1067961
2016,70,W,2,NA,0.184466,0.2912621,0.1165049
2016,70,W,3,NA,0.35,0.4,0.05
2016,70,W,3,C4S_Perennial,0.35,0.4,0.15
2016,70,W,3,Leg_Perennial,0.35,0.4,0.05
2016,70,W,4,C4S_Perennial,0.3879728,0.271581,0.1551891
2016,70,W,4,Annual,0.3879728,0.271581,0.000969932
2016,70,W,4,C3_Perennial,0.3879728,0.271581,0.08729389
2016,70,W,4,NA,0.3879728,0.271581,0.09699321
2016,70,W,5,C4S_Perennial,0.3157895,0.2330827,0.01503759
2016,70,W,5,C3_Perennial,0.3157895,0.2330827,0.09774436
2016,70,W,5,NA,0.3157895,0.2330827,0.3383459
2016,70,W,6,C4S_Perennial,0.08130081,0.5691057,0.1056911
2016,70,W,6,NA,0.08130081,0.5691057,0.2439024
2016,70,W,7,Annual,0.178444,0.2855103,0.004282655
2016,70,W,7,C4S_Perennial,0.178444,0.2855103,0.178444
2016,70,W,7,C3_Perennial,0.178444,0.2855103,0.235546
2016,70,W,7,NA,0.178444,0.2855103,0.1142041
2016,70,W,7,Forb_Perennial,0.178444,0.2855103,0.003568879
2016,70,W,8,C4S_Perennial,0.5,0.08181818,0.1363636
2016,70,W,8,C3_Perennial,0.5,0.08181818,0.1090909
2016,70,W,8,NA,0.5,0.08181818,0.1727273
2016,70,W,9,C4S_Perennial,0.3047619,0.2857143,0.2190476
2016,70,W,9,Leg_Perennial,0.3047619,0.2857143,0.01904762
2016,70,W,9,C3_Perennial,0.3047619,0.2857143,0.04761905
2016,70,W,9,NA,0.3047619,0.2857143,0.1047619
2016,70,W,9,Forb_Perennial,0.3047619,0.2857143,0.01904762
2016,70,W,10,C4S_Perennial,0.5251799,0.1510791,0.1007194
2016,70,W,10,Annual,0.5251799,0.1510791,0.007194245
2016,70,W,10,C3_Perennial,0.5251799,0.1510791,0.1366906
2016,70,W,10,NA,0.5251799,0.1510791,0.07913669
2016,70,W,11,C4S_Perennial,0.1729323,0.2631579,0.1954887
2016,70,W,11,Leg_Perennial,0.1729323,0.2631579,0.01503759
2016,70,W,11,C3_Perennial,0.1729323,0.2631579,0.1578947
2016,70,W,11,NA,0.1729323,0.2631579,0.1879699
2016,70,W,11,Forb_Perennial,0.1729323,0.2631579,0.007518797
2016,70,W,12,Forb_Perennial,0.1771957,0.4006163,0.006163328
2016,70,W,12,C4S_Perennial,0.1771957,0.4006163,0.1617874
2016,70,W,12,Leg_Perennial,0.1771957,0.4006163,0.03081664
2016,70,W,12,C3_Perennial,0.1771957,0.4006163,0.06163328
2016,70,W,12,NA,0.1771957,0.4006163,0.1617874
2016,70,W,13,Forb_Perennial,0.2909091,0.2545455,0.02181818
2016,70,W,13,Leg_Perennial,0.2909091,0.2545455,0.02909091
2016,70,W,13,C3_Perennial,0.2909091,0.2545455,0.04
2016,70,W,13,NA,0.2909091,0.2545455,0.05818182
2016,70,W,13,C4S_Perennial,0.2909091,0.2545455,0.3054545
2016,70,W,14,C4S_Perennial,0.3774834,0.4238411,0.1059603
2016,70,W,14,Leg_Perennial,0.3774834,0.4238411,0.01324503
2016,70,W,14,C3_Perennial,0.3774834,0.4238411,0.05298013
2016,70,W,14,NA,0.3774834,0.4238411,0.01324503
2016,70,W,14,Forb_Perennial,0.3774834,0.4238411,0.01324503
2016,70,W,15,Leg_Perennial,0.23,0.4,0.02
2016,70,W,15,C3_Perennial,0.23,0.4,0.11
2016,70,W,15,Forb_Perennial,0.23,0.4,0.02
2016,70,W,15,C4S_Perennial,0.23,0.4,0.22
2016,70,W,16,C3_Perennial,0.4950495,0.2970297,0.06930693
2016,70,W,16,Forb_Perennial,0.4950495,0.2970297,0.00990099
2016,70,W,16,C4S_Perennial,0.4950495,0.2970297,0.1287129
2016,70,W,17,C4S_Perennial,0.56,0.09,0.25
2016,70,W,17,C3_Perennial,0.56,0.09,0.08
2016,70,W,17,Forb_Perennial,0.56,0.09,0.02
2016,70,W,18,Forb_Perennial,0.233209,0.3264925,0.06529851
2016,70,W,18,Annual,0.233209,0.3264925,0.001865672
2016,70,W,18,C4S_Perennial,0.233209,0.3264925,0.3078358
2016,70,W,18,C3_Perennial,0.233209,0.3264925,0.06529851
2016,70,W,19,Leg_Perennial,0.4369748,0.3781513,0.008403361
2016,70,W,19,C3_Perennial,0.4369748,0.3781513,0.1260504
2016,70,W,19,C4S_Perennial,0.4369748,0.3781513,0.03361345
2016,70,W,19,Forb_Perennial,0.4369748,0.3781513,0.01680672
2016,70,W,20,Annual,0.6505576,0.0929368,0.000929368
2016,70,W,20,C4S_Perennial,0.6505576,0.0929368,0.1858736
2016,70,W,20,Leg_Perennial,0.6505576,0.0929368,0.00929368
2016,70,W,20,C3_Perennial,0.6505576,0.0929368,0.0464684
2016,70,W,20,Forb_Perennial,0.6505576,0.0929368,0.01394052
2016,70,W,21,C3_Perennial,0.3184713,0.3184713,0.1082803
2016,70,W,21,Forb_Perennial,0.3184713,0.3184713,0.08917197
2016,70,W,21,C4S_Perennial,0.3184713,0.3184713,0.1528662
2016,70,W,21,Leg_Perennial,0.3184713,0.3184713,0.01273885
2016,70,W,22,C4S_Perennial,0.06932409,0.5719237,0.1559792
2016,70,W,22,Forb_Perennial,0.06932409,0.5719237,0.1039861
2016,70,W,22,Leg_Perennial,0.06932409,0.5719237,0.003466205
2016,70,W,22,C3_Perennial,0.06932409,0.5719237,0.09532062
2016,70,W,23,C4S_Perennial,0.0625,0.5,0.325
2016,70,W,23,Leg_Perennial,0.0625,0.5,0.00625
2016,70,W,23,C3_Perennial,0.0625,0.5,0.08125
2016,70,W,23,Forb_Perennial,0.0625,0.5,0.025
2016,70,W,24,Forb_Perennial,0.5064935,0.2207792,0.07142857
2016,70,W,24,C4S_Perennial,0.5064935,0.2207792,0.09090909
2016,70,W,24,Leg_Perennial,0.5064935,0.2207792,0.01948052
2016,70,W,24,C3_Perennial,0.5064935,0.2207792,0.09090909
2016,70,W,25,C4S_Perennial,0.4333333,0.1666667,0.2866667
2016,70,W,25,Forb_Perennial,0.4333333,0.1666667,0.03666667
2016,70,W,25,C3_Perennial,0.4333333,0.1666667,0.05666667
2016,70,W,25,Annual,0.4333333,0.1666667,0.02
2016,70,Y,1,Forb_Perennial,0,0.2868852,0.07377049
2016,70,Y,1,C3_Perennial,0,0.2868852,0.1803279
2016,70,Y,1,Annual,0,0.2868852,0.008196721
2016,70,Y,1,C4S_Perennial,0,0.2868852,0.352459
2016,70,Y,1,Leg_Perennial,0,0.2868852,0.06557377
2016,70,Y,1,NA,0,0.2868852,0.03278689
2016,70,Y,2,C4S_Perennial,0.1010101,0.4377104,0.1212121
2016,70,Y,2,Annual,0.1010101,0.4377104,0.002020202
2016,70,Y,2,Leg_Perennial,0.1010101,0.4377104,0.02154882
2016,70,Y,2,Forb_Perennial,0.1010101,0.4377104,0.02693603
2016,70,Y,2,C3_Perennial,0.1010101,0.4377104,0.1548822
2016,70,Y,2,NA,0.1010101,0.4377104,0.1346801
2016,70,Y,3,Annual,0.006138735,0.4542664,0.03683241
2016,70,Y,3,C4S_Perennial,0.006138735,0.4542664,0.1319828
2016,70,Y,3,Leg_Perennial,0.006138735,0.4542664,0.06752609
2016,70,Y,3,Forb_Perennial,0.006138735,0.4542664,0.00859423
2016,70,Y,3,C3_Perennial,0.006138735,0.4542664,0.1841621
2016,70,Y,3,NA,0.006138735,0.4542664,0.1104972
2016,70,Y,4,Forb_Perennial,0.01656543,0.5245721,0.1330756
2016,70,Y,4,C4S_Perennial,0.01656543,0.5245721,0.2484815
2016,70,Y,4,Leg_Perennial,0.01656543,0.5245721,0.03313087
2016,70,Y,4,C3_Perennial,0.01656543,0.5245721,0.01104362
2016,70,Y,4,NA,0.01656543,0.5245721,0.03313087
2016,70,Y,5,Forb_Perennial,0.01526718,0.3740458,0.07633588
2016,70,Y,5,C4S_Perennial,0.01526718,0.3740458,0.1450382
2016,70,Y,5,Leg_Perennial,0.01526718,0.3740458,0.03816794
2016,70,Y,5,C3_Perennial,0.01526718,0.3740458,0.1679389
2016,70,Y,5,NA,0.01526718,0.3740458,0.1832061
2016,70,Y,6,Forb_Perennial,0.0402955,0.5372733,0.05708529
2016,70,Y,6,C4S_Perennial,0.0402955,0.5372733,0.1477502
2016,70,Y,6,Annual,0.0402955,0.5372733,0.002686367
2016,70,Y,6,Leg_Perennial,0.0402955,0.5372733,0.0402955
2016,70,Y,6,C3_Perennial,0.0402955,0.5372733,0.1074547
2016,70,Y,6,NA,0.0402955,0.5372733,0.06044325
2016,70,Y,7,Forb_Perennial,0.007082153,0.5028329,0.1147309
2016,70,Y,7,C4S_Perennial,0.007082153,0.5028329,0.2266289
2016,70,Y,7,Leg_Perennial,0.007082153,0.5028329,0.02124646
2016,70,Y,7,C3_Perennial,0.007082153,0.5028329,0.02832861
2016,70,Y,7,NA,0.007082153,0.5028329,0.09915014
2016,70,Y,8,C4S_Perennial,0.0078125,0.359375,0.34375
2016,70,Y,8,Leg_Perennial,0.0078125,0.359375,0.015625
2016,70,Y,8,C3_Perennial,0.0078125,0.359375,0.1640625
2016,70,Y,8,NA,0.0078125,0.359375,0.09375
2016,70,Y,8,Forb_Perennial,0.0078125,0.359375,0.015625
2016,70,Y,9,Forb_Perennial,0.05952381,0.4880952,0.09821429
2016,70,Y,9,Annual,0.05952381,0.4880952,0.00297619
2016,70,Y,9,Leg_Perennial,0.05952381,0.4880952,0.05357143
2016,70,Y,9,C3_Perennial,0.05952381,0.4880952,0.0297619
2016,70,Y,9,NA,0.05952381,0.4880952,0.1190476
2016,70,Y,9,C4S_Perennial,0.05952381,0.4880952,0.1488095
2016,70,Y,10,Forb_Perennial,0.03885004,0.5827506,0.1375291
2016,70,Y,10,Leg_Perennial,0.03885004,0.5827506,0.02331002
2016,70,Y,10,C4S_Perennial,0.03885004,0.5827506,0.09324009
2016,70,Y,10,C3_Perennial,0.03885004,0.5827506,0.07770008
2016,70,Y,10,NA,0.03885004,0.5827506,0.04662005
2016,70,Y,11,Forb_Perennial,0.01550388,0.2868217,0.04651163
2016,70,Y,11,C4S_Perennial,0.01550388,0.2868217,0.3565891
2016,70,Y,11,Leg_Perennial,0.01550388,0.2868217,0.02325581
2016,70,Y,11,C3_Perennial,0.01550388,0.2868217,0.1472868
2016,70,Y,11,NA,0.01550388,0.2868217,0.124031
2016,70,Y,12,Forb_Perennial,0.05524862,0.4005525,0.1319061
2016,70,Y,12,Annual,0.05524862,0.4005525,0.02417127
2016,70,Y,12,C4S_Perennial,0.05524862,0.4005525,0.2624309
2016,70,Y,12,Leg_Perennial,0.05524862,0.4005525,0.0980663
2016,70,Y,12,C3_Perennial,0.05524862,0.4005525,0.006906077
2016,70,Y,12,NA,0.05524862,0.4005525,0.02071823
2016,70,Y,13,Forb_Perennial,0.03361345,0.4481793,0.1456583
2016,70,Y,13,C4S_Perennial,0.03361345,0.4481793,0.1904762
2016,70,Y,13,Leg_Perennial,0.03361345,0.4481793,0.04481793
2016,70,Y,13,C3_Perennial,0.03361345,0.4481793,0.05882353
2016,70,Y,13,NA,0.03361345,0.4481793,0.07843137
2016,70,Y,14,Forb_Perennial,0,0.2556391,0.06015038
2016,70,Y,14,Annual,0,0.2556391,0.03759398
2016,70,Y,14,C4S_Perennial,0,0.2556391,0.3984962
2016,70,Y,14,Leg_Perennial,0,0.2556391,0.02255639
2016,70,Y,14,C3_Perennial,0,0.2556391,0.2105263
2016,70,Y,15,Forb_Perennial,0.2287582,0.3594771,0.05882353
2016,70,Y,15,Annual,0.2287582,0.3594771,0.03594771
2016,70,Y,15,C4S_Perennial,0.2287582,0.3594771,0.1013072
2016,70,Y,15,Leg_Perennial,0.2287582,0.3594771,0.0130719
2016,70,Y,15,C3_Perennial,0.2287582,0.3594771,0.1830065
2016,70,Y,15,NA,0.2287582,0.3594771,0.01960784
2016,70,Y,16,Forb_Perennial,0.2693603,0.3030303,0.02693603
2016,70,Y,16,Annual,0.2693603,0.3030303,0.01010101
2016,70,Y,16,C4S_Perennial,0.2693603,0.3030303,0.2491582
2016,70,Y,16,Leg_Perennial,0.2693603,0.3030303,0.05387205
2016,70,Y,16,C3_Perennial,0.2693603,0.3030303,0.08080808
2016,70,Y,16,NA,0.2693603,0.3030303,0.006734007
2016,70,Y,17,Forb_Perennial,0,0.3442623,0.06557377
2016,70,Y,17,C4S_Perennial,0,0.3442623,0.5081967
2016,70,Y,17,Leg_Perennial,0,0.3442623,0.06557377
2016,70,Y,17,C3_Perennial,0,0.3442623,0.01639344
2016,70,Y,18,Forb_Perennial,0.006925208,0.4709141,0.06371191
2016,70,Y,18,C4S_Perennial,0.006925208,0.4709141,0.2977839
2016,70,Y,18,Annual,0.006925208,0.4709141,0.02908587
2016,70,Y,18,Leg_Perennial,0.006925208,0.4709141,0.02770083
2016,70,Y,18,C3_Perennial,0.006925208,0.4709141,0.07617729
2016,70,Y,18,NA,0.006925208,0.4709141,0.02770083
2016,70,Y,19,Forb_Perennial,0.01709402,0.4843305,0.03703704
2016,70,Y,19,C4S_Perennial,0.01709402,0.4843305,0.2564103
2016,70,Y,19,Leg_Perennial,0.01709402,0.4843305,0.005698006
2016,70,Y,19,C3_Perennial,0.01709402,0.4843305,0.1253561
2016,70,Y,19,NA,0.01709402,0.4843305,0.07407407
2016,70,Y,20,Forb_Perennial,0.01587302,0.4285714,0.07142857
2016,70,Y,20,C4S_Perennial,0.01587302,0.4285714,0.1507937
2016,70,Y,20,Leg_Perennial,0.01587302,0.4285714,0.01587302
2016,70,Y,20,C3_Perennial,0.01587302,0.4285714,0.2301587
2016,70,Y,20,NA,0.01587302,0.4285714,0.08730159
2016,70,Y,21,C4S_Perennial,0.0872093,0.4069767,0.2848837
2016,70,Y,21,Forb_Perennial,0.0872093,0.4069767,0.08139535
2016,70,Y,21,C3_Perennial,0.0872093,0.4069767,0.08139535
2016,70,Y,21,NA,0.0872093,0.4069767,0.05813953
2016,70,Y,22,Forb_Perennial,0.05211726,0.4234528,0.1107492
2016,70,Y,22,Annual,0.05211726,0.4234528,0.006514658
2016,70,Y,22,C4S_Perennial,0.05211726,0.4234528,0.3257329
2016,70,Y,22,C3_Perennial,0.05211726,0.4234528,0.03908795
2016,70,Y,22,NA,0.05211726,0.4234528,0.03257329
2016,70,Y,23,Forb_Perennial,0.06820119,0.2898551,0.1133845
2016,70,Y,23,C4S_Perennial,0.06820119,0.2898551,0.2642796
2016,70,Y,23,Leg_Perennial,0.06820119,0.2898551,0.008525149
2016,70,Y,23,C3_Perennial,0.06820119,0.2898551,0.1449275
2016,70,Y,23,NA,0.06820119,0.2898551,0.04262575
2016,70,Y,24,Forb_Perennial,0.06329114,0.3481013,0.164557
2016,70,Y,24,C4S_Perennial,0.06329114,0.3481013,0.2088608
2016,70,Y,24,Leg_Perennial,0.06329114,0.3481013,0.0443038
2016,70,Y,24,C3_Perennial,0.06329114,0.3481013,0.05696203
2016,70,Y,24,NA,0.06329114,0.3481013,0.1139241
2016,70,Y,25,Forb_Perennial,0.006086427,0.5173463,0.1156421
2016,70,Y,25,C4S_Perennial,0.006086427,0.5173463,0.2191114
2016,70,Y,25,Leg_Perennial,0.006086427,0.5173463,0.007912355
2016,70,Y,25,NA,0.006086427,0.5173463,0.1095557
2016,72,G,1,Annual,0.1002674,0.5347594,0.01002674
2016,72,G,1,C4S_Perennial,0.1002674,0.5347594,0.2473262
2016,72,G,1,Leg_Perennial,0.1002674,0.5347594,0.02673797
2016,72,G,1,C3_Perennial,0.1002674,0.5347594,0.0802139
2016,72,G,1,Forb_Perennial,0.1002674,0.5347594,0.000668449
2016,72,G,2,Annual,0.1296044,0.3819918,0.04092769
2016,72,G,2,C4S_Perennial,0.1296044,0.3819918,0.3410641
2016,72,G,2,Forb_Perennial,0.1296044,0.3819918,0.007503411
2016,72,G,2,C3_Perennial,0.1296044,0.3819918,0.04433834
2016,72,G,2,NA,0.1296044,0.3819918,0.05457026
2016,72,G,3,C4S_Perennial,0.01376462,0.5849966,0.3097041
2016,72,G,3,Forb_Perennial,0.01376462,0.5849966,0.03578802
